k,d,ek,ed,roundswing,adr,eadr,kast,ekast,rating,playerid,matchid,sideid,mapid,teamid
47.0,29.0,46.0,31.0,4.94,112.6,108.7,80.0,76.6,1.55,21667,2388901,1,0,12394
40.0,19.0,34.0,22.0,4.61,79.2,73.9,82.2,75.3,1.31,21348,2388901,1,0,12394
32.0,26.0,32.0,28.0,3.33,79.9,78.7,82.2,76.4,1.2,18506,2388901,1,0,12394
31.0,29.0,30.0,30.0,-1.44,73.8,71.2,77.8,75.0,0.96,11840,2388901,1,0,12394
23.0,26.0,23.0,28.0,-2.93,64.8,61.3,73.3,70.2,0.83,20357,2388901,1,0,12394
34.0,34.0,36.0,33.0,1.28,83.5,83.0,63.6,64.1,1.22,21667,2388901,2,0,12394
27.0,33.0,29.0,32.0,0.49,63.5,68.2,65.9,64.0,1.01,18506,2388901,2,0,12394
25.0,31.0,24.0,31.0,-0.19,64.9,63.8,65.9,71.6,0.94,21348,2388901,2,0,12394
21.0,32.0,21.0,30.0,-3.0,53.5,58.2,59.1,65.5,0.8,20357,2388901,2,0,12394
18.0,36.0,19.0,33.0,-3.67,52.5,56.3,59.1,57.0,0.7,11840,2388901,2,0,12394
65.0,59.0,67.0,60.0,-0.13,74.0,74.0,70.8,68.3,1.1,14176,2388901,0,0,11609
62.0,59.0,61.0,60.0,-0.18,83.4,82.5,65.2,62.7,1.07,7168,2388901,0,0,11609
55.0,53.0,51.0,56.0,1.22,58.3,56.9,68.5,66.0,1.0,22481,2388901,0,0,11609
59.0,65.0,59.0,65.0,-2.21,72.9,73.9,67.4,64.4,0.94,21971,2388901,0,0,11609
53.0,64.0,51.0,65.0,-0.86,68.7,66.1,73.0,64.7,0.9,19738,2388901,0,0,11609
34.0,25.0,33.0,27.0,3.18,90.8,86.9,77.3,67.5,1.23,7168,2388901,1,0,11609
39.0,27.0,38.0,30.0,1.07,90.2,87.4,75.0,66.8,1.16,21971,2388901,1,0,11609
35.0,28.0,33.0,31.0,1.61,88.5,81.4,84.1,68.9,1.09,19738,2388901,1,0,11609
32.0,21.0,28.0,24.0,1.7,61.0,56.9,77.3,69.8,1.03,22481,2388901,1,0,11609
26.0,24.0,27.0,25.0,-2.48,60.6,59.4,77.3,69.1,0.89,14176,2388901,1,0,11609
39.0,35.0,40.0,34.0,2.18,87.1,88.2,64.4,67.5,1.3,14176,2388901,2,0,11609
23.0,32.0,23.0,32.0,0.75,55.7,56.9,60.0,62.2,0.96,22481,2388901,2,0,11609
28.0,34.0,28.0,32.0,-3.47,76.1,78.2,53.3,58.0,0.91,7168,2388901,2,0,11609
20.0,38.0,22.0,35.0,-5.42,55.9,60.6,60.0,62.1,0.73,21971,2388901,2,0,11609
18.0,36.0,19.0,34.0,-3.27,49.3,51.1,62.2,60.6,0.72,19738,2388901,2,0,11609
21.0,14.0,21.0,13.0,3.15,107.4,100.6,70.8,63.9,1.46,21667,2388901,0,3,12394
18.0,16.0,19.0,16.0,1.12,85.7,87.5,79.2,73.2,1.16,18506,2388901,0,3,12394
16.0,12.0,13.0,12.0,-1.41,70.3,64.4,79.2,72.7,0.96,21348,2388901,0,3,12394
14.0,14.0,14.0,13.0,-1.62,59.2,61.9,66.7,61.3,0.92,20357,2388901,0,3,12394
8.0,17.0,7.0,16.0,-7.42,47.2,47.6,62.5,57.2,0.52,11840,2388901,0,3,12394
17.0,5.0,16.0,5.0,9.78,146.2,135.4,83.3,78.2,2.18,21667,2388901,1,3,12394
10.0,6.0,10.0,7.0,0.85,99.8,98.0,91.7,78.8,1.24,18506,2388901,1,3,12394
8.0,5.0,9.0,5.0,-1.21,70.2,71.4,83.3,70.6,1.07,20357,2388901,1,3,12394
7.0,3.0,5.0,4.0,-3.83,58.8,49.2,91.7,60.7,0.8,21348,2388901,1,3,12394
4.0,6.0,4.0,7.0,-6.44,44.6,40.9,75.0,61.2,0.58,11840,2388901,1,3,12394
9.0,9.0,8.0,8.0,1.0,81.8,79.6,66.7,84.6,1.13,21348,2388901,2,3,12394
8.0,10.0,9.0,9.0,1.39,71.6,76.9,66.7,67.7,1.08,18506,2388901,2,3,12394
6.0,9.0,5.0,8.0,-2.03,48.2,52.5,50.0,52.0,0.77,20357,2388901,2,3,12394
4.0,9.0,5.0,8.0,-3.47,68.5,65.9,58.3,49.7,0.73,21667,2388901,2,3,12394
4.0,11.0,3.0,9.0,-8.4,49.8,54.2,50.0,53.2,0.47,11840,2388901,2,3,12394
21.0,14.0,19.0,14.0,6.76,87.6,85.7,70.8,71.8,1.46,22481,2388901,0,3,11609
14.0,15.0,14.0,14.0,0.48,56.2,55.4,66.7,66.3,0.98,14176,2388901,0,3,11609
15.0,18.0,12.0,18.0,1.56,77.9,69.2,66.7,62.1,0.95,19738,2388901,0,3,11609
13.0,16.0,13.0,15.0,-0.66,59.8,62.1,79.2,70.7,0.94,21971,2388901,0,3,11609
9.0,15.0,9.0,14.0,-2.06,47.3,46.4,54.2,57.7,0.74,7168,2388901,0,3,11609
13.0,6.0,11.0,7.0,5.47,101.2,94.1,83.3,78.6,1.48,22481,2388901,1,3,11609
12.0,7.0,9.0,7.0,4.57,116.2,94.9,75.0,69.0,1.3,19738,2388901,1,3,11609
10.0,7.0,10.0,7.0,2.17,82.7,82.4,83.3,60.4,1.17,21971,2388901,1,3,11609
7.0,6.0,7.0,6.0,2.36,61.1,58.0,66.7,60.4,1.0,7168,2388901,1,3,11609
6.0,5.0,6.0,5.0,-3.07,46.0,42.7,75.0,60.7,0.78,14176,2388901,1,3,11609
8.0,8.0,8.0,7.0,8.04,74.0,77.4,58.3,65.0,1.44,22481,2388901,2,3,11609
8.0,10.0,9.0,9.0,4.03,66.4,68.2,58.3,71.8,1.18,14176,2388901,2,3,11609
3.0,9.0,3.0,8.0,-3.5,37.0,41.8,75.0,81.1,0.72,21971,2388901,2,3,11609
3.0,11.0,3.0,10.0,-1.44,39.7,43.5,58.3,55.2,0.59,19738,2388901,2,3,11609
2.0,9.0,2.0,9.0,-6.47,33.5,34.9,41.7,55.1,0.48,7168,2388901,2,3,11609
39.0,22.0,34.0,24.0,6.56,80.0,75.0,73.2,74.5,1.45,21348,2388901,0,5,12394
38.0,29.0,39.0,29.0,2.99,95.3,94.9,68.3,67.8,1.37,21667,2388901,0,5,12394
26.0,26.0,28.0,26.0,3.27,73.4,76.7,68.3,64.1,1.18,18506,2388901,0,5,12394
23.0,30.0,22.0,30.0,-4.54,61.9,59.8,65.9,62.3,0.78,11840,2388901,0,5,12394
19.0,29.0,20.0,30.0,-4.96,59.2,57.6,68.3,74.0,0.75,20357,2388901,0,5,12394
28.0,6.0,23.0,7.0,13.18,99.5,88.3,90.5,88.5,2.06,21348,2388901,1,5,12394
21.0,12.0,20.0,14.0,4.64,110.5,105.7,85.7,79.0,1.51,21667,2388901,1,5,12394
17.0,10.0,17.0,11.0,5.81,90.7,89.2,85.7,76.3,1.47,18506,2388901,1,5,12394
18.0,12.0,16.0,13.0,0.0,87.1,79.2,85.7,84.8,1.16,11840,2388901,1,5,12394
9.0,13.0,9.0,15.0,-6.02,61.3,56.5,71.4,69.0,0.67,20357,2388901,1,5,12394
17.0,17.0,19.0,16.0,1.26,79.3,83.6,50.0,56.0,1.22,21667,2388901,2,5,12394
9.0,16.0,11.0,15.0,0.6,55.1,63.6,50.0,51.3,0.88,18506,2388901,2,5,12394
10.0,16.0,11.0,15.0,-3.84,56.9,58.7,65.0,79.2,0.83,20357,2388901,2,5,12394
11.0,16.0,11.0,17.0,-0.38,59.5,61.0,55.0,59.7,0.82,21348,2388901,2,5,12394
5.0,18.0,6.0,18.0,-9.31,35.5,39.4,45.0,38.6,0.38,11840,2388901,2,5,12394
32.0,29.0,32.0,29.0,2.26,91.2,90.7,65.9,64.8,1.29,7168,2388901,0,5,11609
32.0,28.0,34.0,28.0,-0.51,77.9,80.9,68.3,68.7,1.16,14176,2388901,0,5,11609
31.0,32.0,30.0,31.0,-2.5,81.2,80.6,61.0,62.6,0.99,21971,2388901,0,5,11609
21.0,32.0,22.0,32.0,-2.44,63.0,62.8,70.7,63.7,0.83,19738,2388901,0,5,11609
20.0,25.0,19.0,27.0,-0.87,49.2,49.2,61.0,57.4,0.83,22481,2388901,0,5,11609
23.0,10.0,23.0,11.0,10.85,130.8,124.8,90.0,83.2,2.06,7168,2388901,1,5,11609
22.0,11.0,20.0,13.0,3.31,101.8,91.4,70.0,63.9,1.38,21971,2388901,1,5,11609
14.0,13.0,14.0,14.0,1.69,81.1,78.7,90.0,75.6,1.13,19738,2388901,1,5,11609
13.0,11.0,14.0,12.0,-3.98,65.0,64.1,80.0,79.8,0.94,14176,2388901,1,5,11609
11.0,7.0,10.0,9.0,-0.19,47.1,45.0,80.0,68.5,0.94,22481,2388901,1,5,11609
19.0,17.0,21.0,16.0,2.79,90.1,96.9,57.1,58.2,1.37,14176,2388901,2,5,11609
9.0,18.0,9.0,18.0,-1.52,51.3,53.2,42.9,46.9,0.73,22481,2388901,2,5,11609
9.0,21.0,10.0,18.0,-8.04,61.6,70.3,52.4,61.4,0.61,21971,2388901,2,5,11609
9.0,19.0,9.0,17.0,-5.92,53.4,58.2,42.9,47.3,0.56,7168,2388901,2,5,11609
7.0,19.0,8.0,18.0,-6.37,45.7,47.7,52.4,52.3,0.56,19738,2388901,2,5,11609
18.0,18.0,21.0,17.0,5.76,81.7,87.0,79.2,81.6,1.44,11840,2388901,0,4,12394
22.0,20.0,23.0,21.0,3.36,94.0,93.2,79.2,81.4,1.43,21667,2388901,0,4,12394
15.0,17.0,14.0,17.0,0.44,55.3,54.0,79.2,77.8,0.94,18506,2388901,0,4,12394
10.0,16.0,11.0,17.0,-1.5,60.7,62.9,70.8,72.5,0.84,21348,2388901,0,4,12394
11.0,15.0,11.0,15.0,-0.9,59.2,61.4,62.5,64.0,0.83,20357,2388901,0,4,12394
9.0,11.0,10.0,10.0,1.05,79.8,87.5,66.7,71.7,1.08,11840,2388901,1,4,12394
9.0,12.0,10.0,12.0,0.64,82.5,87.3,66.7,70.8,1.05,21667,2388901,1,4,12394
6.0,8.0,6.0,8.0,0.76,65.2,59.6,66.7,71.9,0.87,20357,2388901,1,4,12394
5.0,10.0,6.0,11.0,-1.94,64.3,73.3,58.3,66.7,0.74,21348,2388901,1,4,12394
5.0,10.0,5.0,10.0,1.47,41.2,40.8,66.7,74.1,0.71,18506,2388901,1,4,12394
13.0,8.0,13.0,9.0,6.08,105.6,99.2,91.7,92.1,1.81,21667,2388901,2,4,12394
9.0,7.0,10.0,6.0,10.47,83.7,86.4,91.7,91.5,1.81,11840,2388901,2,4,12394
10.0,7.0,9.0,8.0,-0.58,69.4,67.1,91.7,81.5,1.16,18506,2388901,2,4,12394
5.0,6.0,4.0,6.0,-1.07,57.0,52.5,83.3,78.3,0.94,21348,2388901,2,4,12394
5.0,7.0,6.0,7.0,-2.56,53.2,63.1,58.3,56.1,0.79,20357,2388901,2,4,12394
21.0,15.0,20.0,17.0,-2.48,106.2,104.5,75.0,64.0,1.28,7168,2388901,0,4,11609
19.0,16.0,18.0,17.0,-0.08,85.1,80.7,79.2,69.7,1.13,14176,2388901,0,4,11609
17.0,14.0,17.0,15.0,-0.6,69.2,68.5,83.3,69.1,0.99,19738,2388901,0,4,11609
14.0,14.0,13.0,15.0,-0.75,44.5,41.3,79.2,74.8,0.9,22481,2388901,0,4,11609
15.0,17.0,16.0,18.0,-3.26,71.7,74.2,66.7,61.0,0.88,21971,2388901,0,4,11609
7.0,8.0,7.0,8.0,0.6,67.7,68.5,75.0,59.8,0.94,14176,2388901,1,4,11609
9.0,8.0,9.0,9.0,-1.5,73.3,72.3,83.3,57.6,0.82,19738,2388901,1,4,11609
7.0,9.0,8.0,10.0,-3.76,78.4,85.8,75.0,77.9,0.82,21971,2388901,1,4,11609
8.0,8.0,7.0,8.0,1.08,43.9,39.6,66.7,63.1,0.81,22481,2388901,1,4,11609
4.0,9.0,4.0,10.0,-8.76,53.8,52.7,66.7,48.6,0.4,7168,2388901,1,4,11609
17.0,6.0,17.0,7.0,3.8,158.6,156.4,83.3,79.5,2.16,7168,2388901,2,4,11609
12.0,8.0,11.0,9.0,-0.76,102.5,92.9,83.3,79.7,1.31,14176,2388901,2,4,11609
8.0,6.0,8.0,6.0,0.3,65.1,64.7,83.3,80.7,1.16,19738,2388901,2,4,11609
6.0,6.0,6.0,7.0,-2.58,45.0,43.0,91.7,86.4,0.99,22481,2388901,2,4,11609
8.0,8.0,8.0,8.0,-2.75,64.9,62.5,58.3,44.1,0.95,21971,2388901,2,4,11609
28.0,28.0,27.0,27.0,1.36,80.2,78.5,65.7,70.1,1.15,22886,2388907,0,0,12895
24.0,28.0,24.0,27.0,-2.26,74.2,78.5,65.7,70.0,0.9,23686,2388907,0,0,12895
20.0,31.0,22.0,30.0,-5.15,64.1,67.2,60.0,61.5,0.76,23684,2388907,0,0,12895
14.0,32.0,16.0,32.0,-3.9,53.1,57.2,57.1,60.9,0.61,19575,2388907,0,0,12895
10.0,29.0,11.0,28.0,-8.9,42.1,44.9,57.1,60.4,0.49,24725,2388907,0,0,12895
19.0,15.0,18.0,15.0,3.45,97.6,91.8,70.0,72.6,1.38,22886,2388907,1,0,12895
16.0,15.0,16.0,17.0,-2.63,70.8,72.2,70.0,73.0,0.9,23686,2388907,1,0,12895
14.0,17.0,15.0,18.0,-4.85,81.8,84.3,65.0,67.0,0.86,23684,2388907,1,0,12895
9.0,18.0,10.0,19.0,-4.2,63.5,65.3,65.0,68.2,0.62,19575,2388907,1,0,12895
5.0,16.0,5.0,16.0,-10.61,40.0,41.6,60.0,61.1,0.42,24725,2388907,1,0,12895
8.0,13.0,8.0,10.0,-1.76,78.7,87.0,60.0,66.1,0.89,23686,2388907,2,0,12895
9.0,13.0,10.0,11.0,-1.43,56.9,60.6,60.0,66.8,0.85,22886,2388907,2,0,12895
6.0,14.0,7.0,13.0,-5.56,40.5,44.6,53.3,54.1,0.61,23684,2388907,2,0,12895
5.0,14.0,6.0,13.0,-3.51,39.1,46.5,46.7,51.2,0.61,19575,2388907,2,0,12895
5.0,13.0,6.0,12.0,-6.61,44.9,49.3,53.3,59.4,0.59,24725,2388907,2,0,12895
31.0,19.0,30.0,20.0,6.1,84.6,79.7,91.4,91.0,1.53,20584,2388907,0,0,13286
29.0,20.0,29.0,21.0,3.43,88.7,87.6,82.9,82.2,1.4,22203,2388907,0,0,13286
27.0,18.0,27.0,20.0,2.93,84.4,81.4,82.9,80.8,1.33,20761,2388907,0,0,13286
30.0,20.0,26.0,21.0,3.31,87.5,78.9,77.1,75.1,1.32,23553,2388907,0,0,13286
30.0,20.0,28.0,22.0,3.09,82.6,77.1,77.1,74.6,1.27,22674,2388907,0,0,13286
19.0,5.0,16.0,5.0,6.66,102.3,86.4,80.0,73.7,1.7,23553,2388907,1,0,13286
12.0,8.0,12.0,9.0,4.0,77.6,71.9,93.3,88.9,1.32,20584,2388907,1,0,13286
12.0,5.0,12.0,7.0,2.1,80.9,75.4,93.3,87.5,1.29,20761,2388907,1,0,13286
12.0,9.0,10.0,11.0,4.53,99.5,88.2,86.7,81.4,1.26,22674,2388907,1,0,13286
11.0,7.0,10.0,8.0,1.59,78.7,72.6,93.3,89.0,1.22,22203,2388907,1,0,13286
19.0,11.0,18.0,11.0,7.67,89.8,85.6,90.0,92.7,1.7,20584,2388907,2,0,13286
18.0,13.0,18.0,13.0,4.81,96.2,98.8,75.0,77.2,1.55,22203,2388907,2,0,13286
15.0,13.0,15.0,13.0,3.55,87.0,85.8,75.0,75.7,1.36,20761,2388907,2,0,13286
18.0,11.0,18.0,11.0,2.01,69.9,68.8,70.0,69.5,1.27,22674,2388907,2,0,13286
11.0,15.0,10.0,16.0,0.8,76.4,73.3,75.0,76.1,1.04,23553,2388907,2,0,13286
17.0,15.0,15.0,14.0,2.12,79.5,73.2,65.0,67.2,1.21,22886,2388907,0,5,12895
15.0,15.0,15.0,14.0,-0.46,72.7,75.6,70.0,73.4,0.99,23686,2388907,0,5,12895
14.0,16.0,14.0,15.0,-3.75,66.7,67.0,65.0,68.4,0.92,23684,2388907,0,5,12895
7.0,19.0,8.0,19.0,-2.12,51.5,56.1,65.0,68.1,0.69,19575,2388907,0,5,12895
5.0,15.0,6.0,14.0,-7.96,36.6,39.5,50.0,50.4,0.53,24725,2388907,0,5,12895
11.0,5.0,9.0,5.0,7.8,129.4,109.5,75.0,70.6,1.89,22886,2388907,1,5,12895
8.0,5.0,8.0,5.0,-3.25,94.5,88.3,75.0,69.5,1.15,23684,2388907,1,5,12895
7.0,5.0,6.0,6.0,1.57,67.5,62.0,75.0,74.3,1.0,23686,2388907,1,5,12895
2.0,8.0,2.0,9.0,-2.58,55.4,53.3,75.0,74.2,0.52,19575,2388907,1,5,12895
0.0,5.0,0.0,5.0,-10.96,10.6,10.7,50.0,43.4,0.33,24725,2388907,1,5,12895
8.0,10.0,8.0,8.0,-1.81,76.1,84.6,66.7,72.8,0.98,23686,2388907,2,5,12895
5.0,11.0,6.0,10.0,-1.82,48.8,58.0,58.3,64.0,0.8,19575,2388907,2,5,12895
6.0,11.0,7.0,10.0,-4.08,48.2,52.8,58.3,67.6,0.77,23684,2388907,2,5,12895
6.0,10.0,6.0,9.0,-1.67,46.2,49.1,58.3,65.0,0.76,22886,2388907,2,5,12895
5.0,10.0,6.0,9.0,-5.96,54.0,58.8,50.0,55.2,0.66,24725,2388907,2,5,12895
19.0,13.0,19.0,13.0,6.65,92.7,88.2,85.0,84.4,1.57,20584,2388907,0,5,13286
19.0,11.0,17.0,11.0,3.05,89.0,79.4,70.0,67.5,1.33,23553,2388907,0,5,13286
15.0,11.0,14.0,12.0,1.23,76.0,72.3,75.0,71.9,1.13,20761,2388907,0,5,13286
13.0,12.0,12.0,13.0,1.22,76.7,74.0,80.0,78.2,1.11,22674,2388907,0,5,13286
13.0,12.0,13.0,12.0,0.03,67.8,69.5,80.0,80.0,1.11,22203,2388907,0,5,13286
14.0,5.0,12.0,5.0,5.08,99.2,81.2,75.0,69.5,1.53,23553,2388907,1,5,13286
12.0,8.0,12.0,9.0,4.99,95.6,88.5,91.7,88.5,1.46,20584,2388907,1,5,13286
11.0,5.0,11.0,7.0,1.07,83.9,80.0,91.7,86.8,1.28,20761,2388907,1,5,13286
7.0,6.0,7.0,7.0,0.86,71.0,65.2,91.7,88.6,1.08,22203,2388907,1,5,13286
7.0,7.0,6.0,8.0,3.35,78.2,71.0,83.3,79.1,1.05,22674,2388907,1,5,13286
7.0,5.0,7.0,4.0,9.13,88.2,87.8,75.0,78.4,1.73,20584,2388907,2,5,13286
6.0,5.0,7.0,4.0,-1.99,74.2,78.4,75.0,76.9,1.21,22674,2388907,2,5,13286
6.0,6.0,7.0,5.0,-1.21,63.0,76.1,62.5,67.1,1.14,22203,2388907,2,5,13286
5.0,6.0,5.0,6.0,0.01,73.6,76.6,62.5,64.4,1.04,23553,2388907,2,5,13286
4.0,6.0,4.0,5.0,1.47,64.0,60.6,50.0,49.7,0.91,20761,2388907,2,5,13286
11.0,13.0,12.0,13.0,0.34,81.1,85.4,66.7,74.0,1.11,22886,2388907,0,6,12895
9.0,13.0,10.0,13.0,-4.66,76.2,82.5,60.0,65.6,0.8,23686,2388907,0,6,12895
7.0,13.0,8.0,13.0,-6.27,55.2,58.7,46.7,51.4,0.58,19575,2388907,0,6,12895
6.0,15.0,7.0,15.0,-7.02,60.5,67.6,53.3,52.3,0.55,23684,2388907,0,6,12895
5.0,14.0,5.0,14.0,-10.15,49.3,52.0,66.7,73.6,0.49,24725,2388907,0,6,12895
8.0,10.0,9.0,10.0,0.55,76.4,80.1,66.7,73.9,1.06,22886,2388907,1,6,12895
9.0,10.0,10.0,10.0,-5.44,72.9,79.0,66.7,72.1,0.86,23686,2388907,1,6,12895
7.0,10.0,8.0,10.0,-5.27,68.9,73.3,58.3,64.2,0.7,19575,2388907,1,6,12895
6.0,12.0,7.0,12.0,-5.92,73.2,81.6,58.3,65.4,0.66,23684,2388907,1,6,12895
5.0,11.0,5.0,11.0,-10.38,59.5,62.1,66.7,72.9,0.52,24725,2388907,1,6,12895
3.0,3.0,3.0,3.0,-0.48,99.7,106.9,66.7,74.2,1.28,22886,2388907,2,6,12895
0.0,3.0,0.0,3.0,-1.56,89.3,96.7,33.3,39.5,0.57,23686,2388907,2,6,12895
0.0,3.0,0.0,3.0,-9.24,8.7,11.6,66.7,76.5,0.36,24725,2388907,2,6,12895
0.0,3.0,0.0,3.0,-11.45,9.7,11.6,33.3,0.0,0.12,23684,2388907,2,6,12895
0.0,3.0,0.0,3.0,-10.25,0.3,0.4,0.0,0.0,0.12,19575,2388907,2,6,12895
16.0,8.0,15.0,9.0,7.96,116.5,111.6,86.7,85.2,1.85,22203,2388907,0,6,13286
12.0,7.0,13.0,8.0,5.19,95.7,93.5,93.3,92.5,1.63,20761,2388907,0,6,13286
12.0,6.0,11.0,7.0,5.36,73.9,68.4,100.0,99.9,1.53,20584,2388907,0,6,13286
17.0,8.0,16.0,9.0,5.59,90.5,81.3,73.3,69.7,1.53,22674,2388907,0,6,13286
11.0,9.0,10.0,10.0,3.66,85.5,78.3,86.7,85.2,1.33,23553,2388907,0,6,13286
5.0,0.0,4.0,0.0,12.98,114.7,106.9,100.0,90.5,2.44,23553,2388907,1,6,13286
5.0,2.0,4.0,2.0,9.23,184.7,157.0,100.0,90.5,2.34,22674,2388907,1,6,13286
4.0,1.0,4.0,1.0,4.52,109.7,102.0,100.0,90.5,1.81,22203,2388907,1,6,13286
1.0,0.0,1.0,0.0,6.21,69.0,57.2,100.0,90.5,1.35,20761,2388907,1,6,13286
0.0,0.0,0.0,0.0,0.05,5.7,5.8,100.0,90.5,0.94,20584,2388907,1,6,13286
12.0,7.0,12.0,8.0,8.82,118.2,114.0,83.3,83.9,1.86,22203,2388907,2,6,13286
11.0,7.0,12.0,8.0,4.93,102.4,102.6,91.7,93.0,1.7,20761,2388907,2,6,13286
12.0,6.0,11.0,7.0,6.69,90.9,84.1,100.0,102.2,1.68,20584,2388907,2,6,13286
12.0,6.0,11.0,7.0,4.67,67.0,62.4,66.7,64.5,1.33,22674,2388907,2,6,13286
6.0,9.0,5.0,10.0,1.33,78.2,71.1,83.3,83.9,1.05,23553,2388907,2,6,13286
49.0,36.0,49.0,40.0,4.53,85.7,82.8,80.0,78.2,1.37,20300,2388898,0,0,10278
47.0,37.0,44.0,40.0,3.52,90.8,85.8,83.3,78.5,1.29,20309,2388898,0,0,10278
54.0,37.0,53.0,39.0,1.29,79.5,76.2,80.0,75.8,1.24,2898,2388898,0,0,10278
49.0,39.0,45.0,42.0,-0.42,85.4,80.6,76.7,69.8,1.14,22702,2388898,0,0,10278
44.0,30.0,39.0,33.0,-1.43,81.0,74.1,78.3,73.6,1.05,17117,2388898,0,0,10278
35.0,16.0,33.0,18.0,4.38,89.3,84.1,90.6,90.6,1.53,2898,2388898,1,0,10278
31.0,18.0,28.0,21.0,4.58,99.1,91.3,90.6,84.1,1.46,22702,2388898,1,0,10278
30.0,16.0,28.0,19.0,4.55,102.2,94.3,90.6,81.0,1.46,20309,2388898,1,0,10278
26.0,15.0,26.0,18.0,5.96,86.5,82.2,93.8,87.4,1.42,20300,2388898,1,0,10278
24.0,10.0,20.0,13.0,-1.92,84.2,72.8,87.5,77.7,1.06,17117,2388898,1,0,10278
23.0,21.0,23.0,22.0,2.9,84.8,83.6,64.3,67.6,1.31,20300,2388898,2,0,10278
17.0,21.0,17.0,21.0,2.34,77.8,76.1,75.0,75.5,1.11,20309,2388898,2,0,10278
20.0,20.0,20.0,20.0,-0.86,77.2,75.7,67.9,68.8,1.04,17117,2388898,2,0,10278
19.0,21.0,20.0,21.0,-2.25,68.3,67.0,67.9,58.8,0.92,2898,2388898,2,0,10278
18.0,21.0,17.0,22.0,-6.13,69.8,68.4,60.7,53.5,0.77,22702,2388898,2,0,10278
48.0,47.0,46.0,46.0,2.87,93.3,94.6,66.7,67.9,1.34,24725,2388898,0,0,12895
36.0,49.0,39.0,47.0,-1.78,62.3,66.1,70.0,70.1,0.88,23686,2388898,0,0,12895
33.0,51.0,39.0,49.0,-1.03,58.7,64.7,61.7,70.5,0.88,19575,2388898,0,0,12895
32.0,50.0,35.0,48.0,-3.55,72.7,78.1,65.0,64.3,0.77,23684,2388898,0,0,12895
30.0,48.0,32.0,46.0,-4.05,50.2,51.0,60.0,61.0,0.68,22886,2388898,0,0,12895
38.0,18.0,35.0,18.0,11.94,144.5,139.5,78.6,79.6,2.22,24725,2388898,1,0,12895
18.0,20.0,21.0,21.0,-0.15,67.4,73.5,71.4,77.2,1.05,19575,2388898,1,0,12895
17.0,21.0,18.0,21.0,-3.03,78.4,82.3,71.4,63.6,0.83,23684,2388898,1,0,12895
16.0,20.0,17.0,22.0,-2.49,60.2,60.8,67.9,64.5,0.8,22886,2388898,1,0,12895
15.0,20.0,15.0,21.0,-2.38,54.1,53.1,78.6,71.5,0.79,23686,2388898,1,0,12895
21.0,29.0,24.0,26.0,-1.26,69.6,77.4,62.5,68.9,0.97,23686,2388898,2,0,12895
15.0,31.0,17.0,29.0,-1.8,51.1,57.0,53.1,64.6,0.73,19575,2388898,2,0,12895
15.0,29.0,17.0,27.0,-4.02,67.8,74.4,59.4,64.9,0.72,23684,2388898,2,0,12895
14.0,28.0,15.0,25.0,-5.41,41.3,42.5,53.1,57.8,0.58,22886,2388898,2,0,12895
10.0,29.0,11.0,28.0,-5.06,48.6,55.4,56.2,57.6,0.58,24725,2388898,2,0,12895
23.0,18.0,23.0,19.0,4.72,85.6,83.6,75.0,74.7,1.31,20300,2388898,0,3,10278
20.0,19.0,19.0,20.0,2.26,81.0,79.0,71.4,66.4,1.12,20309,2388898,0,3,10278
17.0,21.0,18.0,20.0,-2.45,61.9,64.6,71.4,73.8,0.88,2898,2388898,0,3,10278
18.0,21.0,16.0,22.0,-4.06,77.2,73.8,60.7,58.4,0.83,22702,2388898,0,3,10278
17.0,22.0,17.0,24.0,-8.74,67.5,64.6,64.3,59.8,0.63,17117,2388898,0,3,10278
13.0,6.0,13.0,7.0,6.3,85.3,79.1,84.6,78.8,1.39,20300,2388898,1,3,10278
12.0,8.0,11.0,9.0,1.36,97.2,91.7,84.6,80.0,1.23,22702,2388898,1,3,10278
12.0,7.0,11.0,8.0,2.41,91.7,86.3,84.6,72.6,1.23,20309,2388898,1,3,10278
9.0,9.0,9.0,9.0,0.95,74.7,79.1,84.6,93.8,1.16,2898,2388898,1,3,10278
5.0,9.0,5.0,12.0,-13.16,67.6,62.3,69.2,56.5,0.4,17117,2388898,1,3,10278
10.0,12.0,11.0,12.0,3.35,85.9,87.5,66.7,71.1,1.25,20300,2388898,2,3,10278
8.0,12.0,8.0,12.0,2.13,71.7,72.8,60.0,61.1,1.02,20309,2388898,2,3,10278
12.0,13.0,12.0,13.0,-4.9,67.5,66.7,60.0,62.5,0.82,17117,2388898,2,3,10278
8.0,12.0,9.0,11.0,-5.39,50.9,52.0,60.0,56.4,0.63,2898,2388898,2,3,10278
6.0,13.0,5.0,13.0,-8.75,59.8,58.4,40.0,39.7,0.47,22702,2388898,2,3,10278
34.0,17.0,32.0,18.0,12.63,124.1,119.9,78.6,79.5,2.22,24725,2388898,0,3,12895
17.0,19.0,19.0,19.0,1.34,75.4,79.2,75.0,73.2,1.08,23684,2388898,0,3,12895
20.0,19.0,20.0,19.0,-0.96,71.7,69.6,78.6,78.3,1.06,23686,2388898,0,3,12895
15.0,23.0,17.0,23.0,-2.02,57.0,61.7,71.4,70.8,0.84,19575,2388898,0,3,12895
15.0,18.0,15.0,18.0,-2.72,58.2,56.8,64.3,59.9,0.83,22886,2388898,0,3,12895
