match_id,team1,score1,team2,score2,event,link
2386184,SPARTA,0,Sangal,2,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2386184/sparta-vs-sangal-galaxy-battle-2025-phase-4
2386071,Betclic,0,500,2,Birch Cup 2025,https://www.hltv.org/matches/2386071/betclic-vs-500-birch-cup-2025
2386074,Liquid,1,ENCE,0,Birch Cup 2025,https://www.hltv.org/matches/2386074/liquid-vs-ence-birch-cup-2025
2386069,BIG,2,Phantom,0,Birch Cup 2025,https://www.hltv.org/matches/2386069/big-vs-phantom-birch-cup-2025
2386031,Passion UA,2,GenOne,1,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386031/passion-ua-vs-genone-digital-crusade-draculan-season-2
2386070,ENCE,2,FUT,0,Birch Cup 2025,https://www.hltv.org/matches/2386070/ence-vs-fut-birch-cup-2025
2385989,RUBY,1,KHAN,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385989/ruby-vs-khan-cct-season-3-europe-series-7
2386173,Mousquetaires,2,ARCRED,1,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2386173/mousquetaires-vs-arcred-cct-season-3-europe-series-8-closed-qualifier
2386032,Zero Tenacity,2,ECSTATIC,0,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386032/zero-tenacity-vs-ecstatic-digital-crusade-draculan-season-2
2385790,Nuclear TigeRES,1,9BOOMPRO,2,Majestic LanDaLan 3,https://www.hltv.org/matches/2385790/nuclear-tigeres-vs-9boompro-majestic-landalan-3
2386065,Monte,10,fnatic,13,Birch Cup 2025,https://www.hltv.org/matches/2386065/monte-vs-fnatic-birch-cup-2025
2386072,Gentle Mates,0,Venom,1,Birch Cup 2025,https://www.hltv.org/matches/2386072/gentle-mates-vs-venom-birch-cup-2025
2386067,9INE,13,Liquid,7,Birch Cup 2025,https://www.hltv.org/matches/2386067/9ine-vs-liquid-birch-cup-2025
2386066,Johnny Speeds,16,ESC,14,Birch Cup 2025,https://www.hltv.org/matches/2386066/johnny-speeds-vs-esc-birch-cup-2025
2385785,Betera,1,33,2,Majestic LanDaLan 3,https://www.hltv.org/matches/2385785/betera-vs-33-majestic-landalan-3
2386061,Liquid,13,500,9,Birch Cup 2025,https://www.hltv.org/matches/2386061/liquid-vs-500-birch-cup-2025
2386062,9INE,13,Betclic,10,Birch Cup 2025,https://www.hltv.org/matches/2386062/9ine-vs-betclic-birch-cup-2025
2386064,Venom,4,Partizan,13,Birch Cup 2025,https://www.hltv.org/matches/2386064/venom-vs-partizan-birch-cup-2025
2386063,Gentle Mates,8,ex-Inner Circle,13,Birch Cup 2025,https://www.hltv.org/matches/2386063/gentle-mates-vs-ex-inner-circle-birch-cup-2025
2386060,FUT,8,ESC,13,Birch Cup 2025,https://www.hltv.org/matches/2386060/fut-vs-esc-birch-cup-2025
2386057,fnatic,13,Phantom,8,Birch Cup 2025,https://www.hltv.org/matches/2386057/fnatic-vs-phantom-birch-cup-2025
2386058,Monte,13,BIG,8,Birch Cup 2025,https://www.hltv.org/matches/2386058/monte-vs-big-birch-cup-2025
2386059,ENCE,5,Johnny Speeds,13,Birch Cup 2025,https://www.hltv.org/matches/2386059/ence-vs-johnny-speeds-birch-cup-2025
2386054,Nemesis,1,ESC,2,Birch Cup 2025,https://www.hltv.org/matches/2386054/nemesis-vs-esc-birch-cup-2025
2386029,GenOne,2,FlyQuest,1,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386029/genone-vs-flyquest-digital-crusade-draculan-season-2
2386056,500,2,kONO,0,Birch Cup 2025,https://www.hltv.org/matches/2386056/500-vs-kono-birch-cup-2025
2386055,Wildcard,0,Betclic,2,Birch Cup 2025,https://www.hltv.org/matches/2386055/wildcard-vs-betclic-birch-cup-2025
2386028,ECSTATIC,1,OG,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386028/ecstatic-vs-og-digital-crusade-draculan-season-2
2386027,Passion UA,0,BASEMENT BOYS,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386027/passion-ua-vs-basement-boys-digital-crusade-draculan-season-2
2385896,ARCRED,0,THE,2,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2385896/arcred-vs-the-cct-season-3-europe-series-8-closed-qualifier
2385789,9BOOMPRO,0,PARIVISION,2,Majestic LanDaLan 3,https://www.hltv.org/matches/2385789/9boompro-vs-parivision-majestic-landalan-3
2386050,ESC,2,MOUZ NXT,0,Birch Cup 2025,https://www.hltv.org/matches/2386050/esc-vs-mouz-nxt-birch-cup-2025
2386023,FlyQuest,2,SINNERS,1,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386023/flyquest-vs-sinners-digital-crusade-draculan-season-2
2385784,33,0,BetBoom,2,Majestic LanDaLan 3,https://www.hltv.org/matches/2385784/33-vs-betboom-majestic-landalan-3
2386048,Johnny Speeds,13,Partizan,3,Birch Cup 2025,https://www.hltv.org/matches/2386048/johnny-speeds-vs-partizan-birch-cup-2025
2386026,AM,0,Nexus,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386026/am-vs-nexus-digital-crusade-draculan-season-2
2386047,ex-Inner Circle,13,Nemesis,5,Birch Cup 2025,https://www.hltv.org/matches/2386047/ex-inner-circle-vs-nemesis-birch-cup-2025
2385888,FORZE Reload,0,Sashi,2,Winline Insight Season 8,https://www.hltv.org/matches/2385888/forze-reload-vs-sashi-winline-insight-season-8
2386046,Phantom,13,Wildcard,7,Birch Cup 2025,https://www.hltv.org/matches/2386046/phantom-vs-wildcard-birch-cup-2025
2386024,GenOne,2,Reason,0,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386024/genone-vs-reason-digital-crusade-draculan-season-2
2385986,ARCRED,0,1win,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385986/arcred-vs-1win-cct-season-3-europe-series-7
2386045,BIG,13,500,8,Birch Cup 2025,https://www.hltv.org/matches/2386045/big-vs-500-birch-cup-2025
2385887,Alliance,2,Eternal Fire,0,Winline Insight Season 8,https://www.hltv.org/matches/2385887/alliance-vs-eternal-fire-winline-insight-season-8
2385788,Nemiga,0,Nuclear TigeRES,2,Majestic LanDaLan 3,https://www.hltv.org/matches/2385788/nemiga-vs-nuclear-tigeres-majestic-landalan-3
2386044,Johnny Speeds,13,kONO,3,Birch Cup 2025,https://www.hltv.org/matches/2386044/johnny-speeds-vs-kono-birch-cup-2025
2386041,Betclic,11,Nemesis,13,Birch Cup 2025,https://www.hltv.org/matches/2386041/betclic-vs-nemesis-birch-cup-2025
2386039,Wildcard,13,MOUZ NXT,10,Birch Cup 2025,https://www.hltv.org/matches/2386039/wildcard-vs-mouz-nxt-birch-cup-2025
2386022,SINNERS,0,OG,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386022/sinners-vs-og-digital-crusade-draculan-season-2
2386020,Zero Tenacity,0,Passion UA,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386020/zero-tenacity-vs-passion-ua-digital-crusade-draculan-season-2
2386021,Reason,0,ECSTATIC,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386021/reason-vs-ecstatic-digital-crusade-draculan-season-2
2386038,AaB,11,500,13,Birch Cup 2025,https://www.hltv.org/matches/2386038/aab-vs-500-birch-cup-2025
2386040,ESC,11,Phantom,13,Birch Cup 2025,https://www.hltv.org/matches/2386040/esc-vs-phantom-birch-cup-2025
2386037,BIG,13,ATOMIK,1,Birch Cup 2025,https://www.hltv.org/matches/2386037/big-vs-atomik-birch-cup-2025
2385978,MIBR fe,2,Curralzinho,0,ESL Impact League Season 8 South America,https://www.hltv.org/matches/2385978/mibr-fe-vs-curralzinho-esl-impact-league-season-8-south-america
2385610,Dusty Roots,2,9z,1,Aorus League Latam 2025,https://www.hltv.org/matches/2385610/dusty-roots-vs-9z-aorus-league-latam-2025
2386140,Fire Flux,2,Eternal Fire,0,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2386140/fire-flux-vs-eternal-fire-cct-season-3-europe-series-8-closed-qualifier
2385787,PARIVISION,2,Nuclear TigeRES,0,Majestic LanDaLan 3,https://www.hltv.org/matches/2385787/parivision-vs-nuclear-tigeres-majestic-landalan-3
2386018,m1x,0,AM,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386018/m1x-vs-am-digital-crusade-draculan-season-2
2386015,Metizport,0,FlyQuest,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386015/metizport-vs-flyquest-digital-crusade-draculan-season-2
2385984,FAVBET,2,Eternal Fire,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385984/favbet-vs-eternal-fire-cct-season-3-europe-series-7
2386016,MANA,1,GenOne,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386016/mana-vs-genone-digital-crusade-draculan-season-2
2385786,Nemiga,1,9BOOMPRO,2,Majestic LanDaLan 3,https://www.hltv.org/matches/2385786/nemiga-vs-9boompro-majestic-landalan-3
2385886,Sashi,0,RUBY,2,Winline Insight Season 8,https://www.hltv.org/matches/2385886/sashi-vs-ruby-winline-insight-season-8
2386013,SINNERS,2,m1x,1,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386013/sinners-vs-m1x-digital-crusade-draculan-season-2
2386014,OG,2,AM,0,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386014/og-vs-am-digital-crusade-draculan-season-2
2386139,UNiTY,0,Leo,2,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2386139/unity-vs-leo-cct-season-3-europe-series-8-closed-qualifier
2385844,KHAN,2,Johnny Speeds,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385844/khan-vs-johnny-speeds-galaxy-battle-2025-phase-4
2386012,ECSTATIC,2,BIG Academy,1,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386012/ecstatic-vs-big-academy-digital-crusade-draculan-season-2
2385782,BetBoom,2,Betera,1,Majestic LanDaLan 3,https://www.hltv.org/matches/2385782/betboom-vs-betera-majestic-landalan-3
2385983,RUBY,2,FORZE Reload,0,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385983/ruby-vs-forze-reload-cct-season-3-europe-series-7
2385760,Sashi,1,HOTU,3,European Pro League Series 2,https://www.hltv.org/matches/2385760/sashi-vs-hotu-european-pro-league-series-2
2386007,FlyQuest,1,BASEMENT BOYS,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386007/flyquest-vs-basement-boys-digital-crusade-draculan-season-2
2386008,Metizport,0,Nexus,2,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386008/metizport-vs-nexus-digital-crusade-draculan-season-2
2386009,Passion UA,2,MANA,0,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386009/passion-ua-vs-mana-digital-crusade-draculan-season-2
2386010,Zero Tenacity,2,GenOne,0,Digital Crusade DraculaN Season 2,https://www.hltv.org/matches/2386010/zero-tenacity-vs-genone-digital-crusade-draculan-season-2
2385781,33,2,Spirit Academy,0,Majestic LanDaLan 3,https://www.hltv.org/matches/2385781/33-vs-spirit-academy-majestic-landalan-3
2386137,NIP Impact,0,1win,2,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2386137/nip-impact-vs-1win-cct-season-3-europe-series-8-closed-qualifier
2385985,SENZA,0,SINNERS,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385985/senza-vs-sinners-cct-season-3-europe-series-7
2385609,9z,2,BESTIA,0,Aorus League Latam 2025,https://www.hltv.org/matches/2385609/9z-vs-bestia-aorus-league-latam-2025
2386113,SINNERS,2,Zennox,1,Slovak National Championship 2025,https://www.hltv.org/matches/2386113/sinners-vs-zennox-slovak-national-championship-2025
2385972,BIG EQUIPA,2,shinigami,0,ESL Impact League Season 8 Europe,https://www.hltv.org/matches/2385972/big-equipa-vs-shinigami-esl-impact-league-season-8-europe
2385833,ENCE,0,FUT,2,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385833/ence-vs-fut-exort-the-proving-grounds-season-4
2385607,BESTIA,11,Dusty Roots,13,Aorus League Latam 2025,https://www.hltv.org/matches/2385607/bestia-vs-dusty-roots-aorus-league-latam-2025
2385872,500,2,ARCRED,0,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385872/500-vs-arcred-cct-season-3-europe-series-7
2385606,9z,11,Procyon,13,Aorus League Latam 2025,https://www.hltv.org/matches/2385606/9z-vs-procyon-aorus-league-latam-2025
2385759,SINNERS,0,RUBY,1,European Pro League Series 2,https://www.hltv.org/matches/2385759/sinners-vs-ruby-european-pro-league-series-2
2385842,Alliance,2,SPARTA,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385842/alliance-vs-sparta-galaxy-battle-2025-phase-4
2385832,FUT,2,Betera,0,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385832/fut-vs-betera-exort-the-proving-grounds-season-4
2385892,Fire Flux,2,Y5,0,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2385892/fire-flux-vs-y5-cct-season-3-europe-series-8-closed-qualifier
2385870,FAVBET,1,KHAN,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385870/favbet-vs-khan-cct-season-3-europe-series-7
2385883,Alliance,2,Tricked,1,Winline Insight Season 8,https://www.hltv.org/matches/2385883/alliance-vs-tricked-winline-insight-season-8
2385890,1win,1,Leo,2,CCT Season 3 Europe Series 8 Closed Qualifier,https://www.hltv.org/matches/2385890/1win-vs-leo-cct-season-3-europe-series-8-closed-qualifier
2385831,ENCE,2,fnatic,1,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385831/ence-vs-fnatic-exort-the-proving-grounds-season-4
2385841,Monte,2,Sangal,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385841/monte-vs-sangal-galaxy-battle-2025-phase-4
2385882,33,2,UNiTY,0,Exort Series 16,https://www.hltv.org/matches/2385882/33-vs-unity-exort-series-16
2385868,RUBY,1,1win,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385868/ruby-vs-1win-cct-season-3-europe-series-7
2385818,Alliance,1,BC.Game,2,ESL Challenger League Season 50 Europe Cup 2,https://www.hltv.org/matches/2385818/alliance-vs-bcgame-esl-challenger-league-season-50-europe-cup-2
2385839,Tricked,1,500,2,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385839/tricked-vs-500-galaxy-battle-2025-phase-4
2385830,fnatic,2,Nemiga,0,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385830/fnatic-vs-nemiga-exort-the-proving-grounds-season-4
2385864,Natus Vincere,3,FC Dynamo Kyiv,0,Showmatch CS,https://www.hltv.org/matches/2385864/natus-vincere-vs-fc-dynamo-kyiv-showmatch-cs
2385829,Partizan,1,FUT,2,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385829/partizan-vs-fut-exort-the-proving-grounds-season-4
2385838,GUN5,0,FAVBET,2,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385838/gun5-vs-favbet-galaxy-battle-2025-phase-4
2385856,RUBY,2,CPH Wolves,0,Winline Insight Season 8,https://www.hltv.org/matches/2385856/ruby-vs-cph-wolves-winline-insight-season-8
2385880,33,2,MOUZ NXT,1,Exort Series 16,https://www.hltv.org/matches/2385880/33-vs-mouz-nxt-exort-series-16
2385866,SINNERS,2,m1x,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385866/sinners-vs-m1x-cct-season-3-europe-series-7
2385758,HOTU,2,RUBY,0,European Pro League Series 2,https://www.hltv.org/matches/2385758/hotu-vs-ruby-european-pro-league-series-2
2385855,Sashi,2,FORZE Reload,0,Winline Insight Season 8,https://www.hltv.org/matches/2385855/sashi-vs-forze-reload-winline-insight-season-8
2385757,SINNERS,1,Sashi,2,European Pro League Series 2,https://www.hltv.org/matches/2385757/sinners-vs-sashi-european-pro-league-series-2
2385827,SAW,1,ENCE,2,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385827/saw-vs-ence-exort-the-proving-grounds-season-4
2385865,SPARTA,0,Eternal Fire,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385865/sparta-vs-eternal-fire-cct-season-3-europe-series-7
2385814,Marsborne,0,Wildcard,2,ESL Challenger League Season 50 North America Cup 2,https://www.hltv.org/matches/2385814/marsborne-vs-wildcard-esl-challenger-league-season-50-north-america-cup-2
2385810,MIBR,2,2GAME,1,ESL Challenger League Season 50 South America Cup 2,https://www.hltv.org/matches/2385810/mibr-vs-2game-esl-challenger-league-season-50-south-america-cup-2
2385826,fnatic,2,GUN5,0,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385826/fnatic-vs-gun5-exort-the-proving-grounds-season-4
2385817,ESC,0,BC.Game,2,ESL Challenger League Season 50 Europe Cup 2,https://www.hltv.org/matches/2385817/esc-vs-bcgame-esl-challenger-league-season-50-europe-cup-2
2385548,Eternal Fire,2,Johnny Speeds,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385548/eternal-fire-vs-johnny-speeds-galaxy-battle-2025-phase-4
2385852,ARCRED,2,AMKAL,0,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385852/arcred-vs-amkal-cct-season-3-europe-series-7
2385825,BIG,1,ESC,2,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385825/big-vs-esc-exort-the-proving-grounds-season-4
2385851,Reason,2,RUBY,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385851/reason-vs-ruby-cct-season-3-europe-series-7
2385547,GUN5,2,500,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385547/gun5-vs-500-galaxy-battle-2025-phase-4
2385853,Alliance,1,Eternal Fire,2,Winline Insight Season 8,https://www.hltv.org/matches/2385853/alliance-vs-eternal-fire-winline-insight-season-8
2385824,BetBoom,1,Partizan,2,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385824/betboom-vs-partizan-exort-the-proving-grounds-season-4
2385877,Nexus,0,MOUZ NXT,2,Exort Series 16,https://www.hltv.org/matches/2385877/nexus-vs-mouz-nxt-exort-series-16
2385850,500,2,KHAN,0,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385850/500-vs-khan-cct-season-3-europe-series-7
2385546,Monte,2,CPH Wolves,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385546/monte-vs-cph-wolves-galaxy-battle-2025-phase-4
2385756,BC.Game,0,RUBY,2,European Pro League Series 2,https://www.hltv.org/matches/2385756/bcgame-vs-ruby-european-pro-league-series-2
2385876,33,2,Nemesis,0,Exort Series 16,https://www.hltv.org/matches/2385876/33-vs-nemesis-exort-series-16
2385849,ECLOT,2,1win,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385849/eclot-vs-1win-cct-season-3-europe-series-7
2385823,SAW,2,JiJieHao,0,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385823/saw-vs-jijiehao-exort-the-proving-grounds-season-4
2385545,Alliance,2,Anonymo,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385545/alliance-vs-anonymo-galaxy-battle-2025-phase-4
2385813,Wildcard,2,Getting Info,1,ESL Challenger League Season 50 North America Cup 2,https://www.hltv.org/matches/2385813/wildcard-vs-getting-info-esl-challenger-league-season-50-north-america-cup-2
2385809,BESTIA,0,2GAME,2,ESL Challenger League Season 50 South America Cup 2,https://www.hltv.org/matches/2385809/bestia-vs-2game-esl-challenger-league-season-50-south-america-cup-2
2385755,HOTU,1,ESC,0,European Pro League Series 2,https://www.hltv.org/matches/2385755/hotu-vs-esc-european-pro-league-series-2
2385329,The MongolZ,2,FURIA,3,FISSURE Playground 2,https://www.hltv.org/matches/2385329/the-mongolz-vs-furia-fissure-playground-2
2385672,K27,2,FORZE Reload,0,ESEA League Season 54 Europe Elite Cup 2,https://www.hltv.org/matches/2385672/k27-vs-forze-reload-esea-league-season-54-europe-elite-cup-2
2385822,Nemiga,2,Monte,0,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385822/nemiga-vs-monte-exort-the-proving-grounds-season-4
2385848,FAVBET,2,m1x,0,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385848/favbet-vs-m1x-cct-season-3-europe-series-7
2385816,BC.Game,0,Alliance,2,ESL Challenger League Season 50 Europe Cup 2,https://www.hltv.org/matches/2385816/bcgame-vs-alliance-esl-challenger-league-season-50-europe-cup-2
2385640,BetBoom,1,ESC,2,CCT Season 3 Europe Series 6,https://www.hltv.org/matches/2385640/betboom-vs-esc-cct-season-3-europe-series-6
2385544,Nexus,0,SPARTA,2,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385544/nexus-vs-sparta-galaxy-battle-2025-phase-4
2385407,Natus Vincere,2,Ninjas in Pyjamas,0,StarLadder StarSeries Fall 2025,https://www.hltv.org/matches/2385407/natus-vincere-vs-ninjas-in-pyjamas-starladder-starseries-fall-2025
2385847,SINNERS,1,FORZE Reload,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385847/sinners-vs-forze-reload-cct-season-3-europe-series-7
2385406,Ninjas in Pyjamas,2,B8,0,StarLadder StarSeries Fall 2025,https://www.hltv.org/matches/2385406/ninjas-in-pyjamas-vs-b8-starladder-starseries-fall-2025
2385639,ESC,2,BIG,0,CCT Season 3 Europe Series 6,https://www.hltv.org/matches/2385639/esc-vs-big-cct-season-3-europe-series-6
2385754,Sashi,2,Betclic,1,European Pro League Series 2,https://www.hltv.org/matches/2385754/sashi-vs-betclic-european-pro-league-series-2
2385806,SPARTA,0,Flame Sharks,2,Winline Pro League Season 3,https://www.hltv.org/matches/2385806/sparta-vs-flame-sharks-winline-pro-league-season-3
2385542,Tricked,1,FAVBET,2,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385542/tricked-vs-favbet-galaxy-battle-2025-phase-4
2385820,ENCE,2,Sangal,1,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385820/ence-vs-sangal-exort-the-proving-grounds-season-4
2385638,BetBoom,2,GUN5,1,CCT Season 3 Europe Series 6,https://www.hltv.org/matches/2385638/betboom-vs-gun5-cct-season-3-europe-series-6
2385845,SENZA,2,SPARTA,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385845/senza-vs-sparta-cct-season-3-europe-series-7
2385753,Venom,0,SINNERS,2,European Pro League Series 2,https://www.hltv.org/matches/2385753/venom-vs-sinners-european-pro-league-series-2
2385541,Sangal,2,Betera,0,Galaxy Battle 2025 Phase 4,https://www.hltv.org/matches/2385541/sangal-vs-betera-galaxy-battle-2025-phase-4
2385819,FUT,2,Spirit Academy,0,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385819/fut-vs-spirit-academy-exort-the-proving-grounds-season-4
2385812,Getting Info,0,Marsborne,2,ESL Challenger League Season 50 North America Cup 2,https://www.hltv.org/matches/2385812/getting-info-vs-marsborne-esl-challenger-league-season-50-north-america-cup-2
2385808,MIBR,2,2GAME,0,ESL Challenger League Season 50 South America Cup 2,https://www.hltv.org/matches/2385808/mibr-vs-2game-esl-challenger-league-season-50-south-america-cup-2
2385774,Betera,2,RUBY,1,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385774/betera-vs-ruby-exort-the-proving-grounds-season-4
2385616,Inner Circle,1,K27,3,ESEA Advanced Season 54 Europe,https://www.hltv.org/matches/2385616/inner-circle-vs-k27-esea-advanced-season-54-europe
2385637,BIG,2,Venom,1,CCT Season 3 Europe Series 6,https://www.hltv.org/matches/2385637/big-vs-venom-cct-season-3-europe-series-6
2385405,Gentle Mates,1,B8,2,StarLadder StarSeries Fall 2025,https://www.hltv.org/matches/2385405/gentle-mates-vs-b8-starladder-starseries-fall-2025
2385836,Sharks,0,9z,3,Odyssey Cup Champions 2025,https://www.hltv.org/matches/2385836/sharks-vs-9z-odyssey-cup-champions-2025
2385815,ESC,2,9INE,0,ESL Challenger League Season 50 Europe Cup 2,https://www.hltv.org/matches/2385815/esc-vs-9ine-esl-challenger-league-season-50-europe-cup-2
2385805,ARCRED,0,yngods,1,Winline Pro League Season 3,https://www.hltv.org/matches/2385805/arcred-vs-yngods-winline-pro-league-season-3
2385328,FURIA,2,Falcons,0,FISSURE Playground 2,https://www.hltv.org/matches/2385328/furia-vs-falcons-fissure-playground-2
2385636,FUT,1,GUN5,2,CCT Season 3 Europe Series 6,https://www.hltv.org/matches/2385636/fut-vs-gun5-cct-season-3-europe-series-6
2385404,Ninjas in Pyjamas,0,Natus Vincere,2,StarLadder StarSeries Fall 2025,https://www.hltv.org/matches/2385404/ninjas-in-pyjamas-vs-natus-vincere-starladder-starseries-fall-2025
2385579,500,2,FORZE Reload,0,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385579/500-vs-forze-reload-cct-season-3-europe-series-7
2385487,Chinggis Warriors,1,Rare Atom,2,ESL Challenger League Season 50 Asia-Pacific Cup 2,https://www.hltv.org/matches/2385487/chinggis-warriors-vs-rare-atom-esl-challenger-league-season-50-asia-pacific-cup-2
2385803,SPARTA,2,ARCRED,1,Winline Pro League Season 3,https://www.hltv.org/matches/2385803/sparta-vs-arcred-winline-pro-league-season-3
2385327,The MongolZ,2,Liquid,1,FISSURE Playground 2,https://www.hltv.org/matches/2385327/the-mongolz-vs-liquid-fissure-playground-2
2385403,B8,2,Passion UA,0,StarLadder StarSeries Fall 2025,https://www.hltv.org/matches/2385403/b8-vs-passion-ua-starladder-starseries-fall-2025
2385578,SENZA,0,1win,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385578/senza-vs-1win-cct-season-3-europe-series-7
2385772,CYBERSHOKE,0,JiJieHao,2,Exort The Proving Grounds Season 4,https://www.hltv.org/matches/2385772/cybershoke-vs-jijiehao-exort-the-proving-grounds-season-4
2385635,BetBoom,2,Sashi,0,CCT Season 3 Europe Series 6,https://www.hltv.org/matches/2385635/betboom-vs-sashi-cct-season-3-europe-series-6
2385752,RUBY,2,500,0,European Pro League Series 2,https://www.hltv.org/matches/2385752/ruby-vs-500-european-pro-league-series-2
2385402,Gentle Mates,2,PARIVISION,1,StarLadder StarSeries Fall 2025,https://www.hltv.org/matches/2385402/gentle-mates-vs-parivision-starladder-starseries-fall-2025
2385577,FAVBET,0,Reason,2,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385577/favbet-vs-reason-cct-season-3-europe-series-7
2385751,BC.Game,2,AMKAL,0,European Pro League Series 2,https://www.hltv.org/matches/2385751/bcgame-vs-amkal-european-pro-league-series-2
2385811,Rave,0,Wildcard,2,ESL Challenger League Season 50 North America Cup 2,https://www.hltv.org/matches/2385811/rave-vs-wildcard-esl-challenger-league-season-50-north-america-cup-2
2385807,RED Canids,0,BESTIA,2,ESL Challenger League Season 50 South America Cup 2,https://www.hltv.org/matches/2385807/red-canids-vs-bestia-esl-challenger-league-season-50-south-america-cup-2
2385835,9z,2,Newstar,0,Odyssey Cup Champions 2025,https://www.hltv.org/matches/2385835/9z-vs-newstar-odyssey-cup-champions-2025
2385326,Falcons,2,paiN,0,FISSURE Playground 2,https://www.hltv.org/matches/2385326/falcons-vs-pain-fissure-playground-2
2385576,ARCRED,2,Eternal Fire,1,CCT Season 3 Europe Series 7,https://www.hltv.org/matches/2385576/arcred-vs-eternal-fire-cct-season-3-europe-series-7
2385797,9INE,2,HOTU,0,ESL Challenger League Season 50 Europe Cup 2,https://www.hltv.org/matches/2385797/9ine-vs-hotu-esl-challenger-league-season-50-europe-cup-2
