matchID,teamID,score,mapID,sideID,date
2388768,10245,10,5,0,2025-12-20
2388768,8840,3,4,1,2025-12-20
2388768,10245,9,4,2,2025-12-20
2388768,8840,2,4,2,2025-12-20
2388768,10245,4,4,1,2025-12-20
2388768,8840,5,4,0,2025-12-20
2388768,10245,13,4,0,2025-12-20
2388744,12534,0,0,0,2025-12-20
2388744,13499,2,0,0,2025-12-20
2388744,12534,4,3,2,2025-12-20
2388744,13499,8,3,1,2025-12-20
2388744,12534,0,3,1,2025-12-20
2388744,13499,5,3,2,2025-12-20
2388744,12534,4,3,0,2025-12-20
2388744,13499,13,3,0,2025-12-20
2388744,12534,2,8,1,2025-12-20
2388744,13499,10,8,2,2025-12-20
2388744,12534,7,8,2,2025-12-20
2388744,13499,3,8,1,2025-12-20
2388744,12534,9,8,0,2025-12-20
2388744,13499,13,8,0,2025-12-20
2388699,10278,2,0,0,2025-12-19
2388699,10278,3,2,2,2025-12-19
2388699,10278,4,2,1,2025-12-19
2388699,10278,7,2,0,2025-12-19
2388699,10278,9,5,1,2025-12-19
2388699,10278,4,5,2,2025-12-19
2388699,10278,13,5,0,2025-12-19
2388699,10278,8,3,2,2025-12-19
2388699,10278,5,3,1,2025-12-19
2388699,10278,13,3,0,2025-12-19
2388698,13501,0,0,0,2025-12-19
2388698,12144,2,0,0,2025-12-19
2388698,13501,4,6,2,2025-12-19
2388698,12144,8,6,1,2025-12-19
2388698,13501,2,6,1,2025-12-19
2388698,12144,5,6,2,2025-12-19
2388698,13501,6,6,0,2025-12-19
2388698,12144,13,6,0,2025-12-19
2388698,13501,6,4,1,2025-12-19
2388698,12144,6,4,2,2025-12-19
2388698,13501,6,4,2,2025-12-19
2388698,12144,6,4,1,2025-12-19
2388698,13501,13,4,0,2025-12-19
2388698,12144,16,4,0,2025-12-19
2388719,8113,2,0,0,2025-12-19
2388719,13364,0,0,0,2025-12-19
2388719,8113,3,2,2,2025-12-19
2388719,13364,9,2,1,2025-12-19
2388719,8113,9,2,1,2025-12-19
2388719,13364,3,2,2,2025-12-19
2388719,8113,16,2,0,2025-12-19
2388719,13364,14,2,0,2025-12-19
2388719,8113,11,7,1,2025-12-19
2388719,13364,1,7,2,2025-12-19
2388719,8113,2,7,2,2025-12-19
2388719,13364,6,7,1,2025-12-19
2388719,8113,13,7,0,2025-12-19
2388719,13364,7,7,0,2025-12-19
2388700,12087,0,0,0,2025-12-19
2388700,4991,2,0,0,2025-12-19
2388700,12087,7,6,2,2025-12-19
2388700,4991,5,6,1,2025-12-19
2388700,12087,3,6,1,2025-12-19
2388700,4991,8,6,2,2025-12-19
2388700,12087,10,6,0,2025-12-19
2388700,4991,13,6,0,2025-12-19
2388700,12087,4,8,1,2025-12-19
2388700,4991,8,8,2,2025-12-19
2388700,12087,0,8,2,2025-12-19
2388700,4991,5,8,1,2025-12-19
2388700,12087,4,8,0,2025-12-19
2388700,4991,13,8,0,2025-12-19
2388697,12380,2,0,0,2025-12-19
2388697,13547,1,0,0,2025-12-19
2388697,12380,6,5,1,2025-12-19
2388697,13547,6,5,2,2025-12-19
2388697,12380,3,5,2,2025-12-19
2388697,13547,7,5,1,2025-12-19
2388697,12380,9,5,0,2025-12-19
2388697,13547,13,5,0,2025-12-19
2388697,12380,8,4,2,2025-12-19
2388697,13547,4,4,1,2025-12-19
2388697,12380,5,4,1,2025-12-19
2388697,13547,3,4,2,2025-12-19
2388697,12380,13,4,0,2025-12-19
2388697,13547,7,4,0,2025-12-19
2388697,12380,10,3,1,2025-12-19
2388697,13547,2,3,2,2025-12-19
2388697,12380,3,3,2,2025-12-19
2388697,13547,3,3,1,2025-12-19
2388697,12380,13,3,0,2025-12-19
2388697,13547,5,3,0,2025-12-19
2388716,8113,13,0,0,2025-12-19
2388716,8113,8,7,2,2025-12-19
2388716,8113,5,7,1,2025-12-19
2388716,8113,13,7,0,2025-12-19
2388694,12510,0,0,0,2025-12-19
2388694,10278,2,0,0,2025-12-19
2388694,12510,7,2,1,2025-12-19
2388694,10278,5,2,2,2025-12-19
2388694,12510,5,2,2,2025-12-19
2388694,10278,7,2,1,2025-12-19
2388694,12510,16,2,0,2025-12-19
2388694,10278,19,2,0,2025-12-19
2388694,12510,5,3,2,2025-12-19
2388694,10278,7,3,1,2025-12-19
2388694,12510,7,3,1,2025-12-19
2388694,10278,5,3,2,2025-12-19
2388694,12510,14,3,0,2025-12-19
2388694,10278,16,3,0,2025-12-19
2388696,11176,1,0,0,2025-12-19
2388696,4991,2,0,0,2025-12-19
2388696,11176,4,4,2,2025-12-19
2388696,4991,8,4,1,2025-12-19
2388696,11176,8,4,1,2025-12-19
2388696,4991,4,4,2,2025-12-19
2388696,11176,19,4,0,2025-12-19
2388696,4991,17,4,0,2025-12-19
2388696,11176,7,6,1,2025-12-19
2388696,4991,5,6,2,2025-12-19
2388696,11176,5,6,2,2025-12-19
2388696,4991,7,6,1,2025-12-19
2388696,11176,13,6,0,2025-12-19
2388696,4991,16,6,0,2025-12-19
2388696,11176,4,8,2,2025-12-19
2388696,4991,8,8,1,2025-12-19
2388696,11176,5,8,1,2025-12-19
2388696,4991,5,8,2,2025-12-19
2388696,11176,9,8,0,2025-12-19
2388696,4991,13,8,0,2025-12-19
2388695,12087,2,0,0,2025-12-19
2388695,4869,1,0,0,2025-12-19
2388695,12087,7,7,2,2025-12-19
2388695,4869,5,7,1,2025-12-19
2388695,12087,6,7,1,2025-12-19
2388695,4869,1,7,2,2025-12-19
2388695,12087,13,7,0,2025-12-19
2388695,4869,6,7,0,2025-12-19
2388695,12087,0,4,1,2025-12-19
2388695,4869,12,4,2,2025-12-19
2388695,12087,0,4,2,2025-12-19
2388695,4869,1,4,1,2025-12-19
2388695,12087,0,4,0,2025-12-19
2388695,4869,13,4,0,2025-12-19
2388695,12087,7,3,2,2025-12-19
2388695,4869,5,3,1,2025-12-19
2388695,12087,6,3,1,2025-12-19
2388695,4869,6,3,2,2025-12-19
2388695,12087,13,3,0,2025-12-19
2388695,4869,11,3,0,2025-12-19
2388693,13518,0,0,0,2025-12-19
2388693,13518,2,4,2,2025-12-19
2388693,13518,4,4,1,2025-12-19
2388693,13518,6,4,0,2025-12-19
2388693,13518,3,5,1,2025-12-19
2388693,13518,1,5,2,2025-12-19
2388693,13518,4,5,0,2025-12-19
2388750,11446,1,0,0,2025-12-19
2388750,4602,2,0,0,2025-12-19
2388750,4602,2,0,0,2025-12-19
2388750,11446,9,3,2,2025-12-19
2388750,4602,3,3,1,2025-12-19
2388750,4602,3,3,1,2025-12-19
2388750,11446,4,3,1,2025-12-19
2388750,4602,6,3,2,2025-12-19
2388750,4602,6,3,2,2025-12-19
2388750,11446,13,3,0,2025-12-19
2388750,4602,9,3,0,2025-12-19
2388750,4602,9,3,0,2025-12-19
2388750,11446,7,5,1,2025-12-19
2388750,4602,5,5,2,2025-12-19
2388750,4602,5,5,2,2025-12-19
2388750,11446,5,5,2,2025-12-19
2388750,4602,7,5,1,2025-12-19
2388750,4602,7,5,1,2025-12-19
2388750,11446,13,5,0,2025-12-19
2388750,4602,16,5,0,2025-12-19
2388750,4602,16,5,0,2025-12-19
2388750,11446,4,8,2,2025-12-19
2388750,4602,8,8,1,2025-12-19
2388750,4602,8,8,1,2025-12-19
2388750,11446,3,8,1,2025-12-19
2388750,4602,5,8,2,2025-12-19
2388750,4602,5,8,2,2025-12-19
2388750,11446,7,8,0,2025-12-19
2388750,4602,13,8,0,2025-12-19
2388750,4602,13,8,0,2025-12-19
2388691,12144,2,0,0,2025-12-19
2388691,10278,1,0,0,2025-12-19
2388691,12144,8,4,2,2025-12-19
2388691,10278,4,4,1,2025-12-19
2388691,12144,5,4,1,2025-12-19
2388691,10278,5,4,2,2025-12-19
2388691,12144,13,4,0,2025-12-19
2388691,10278,9,4,0,2025-12-19
2388691,12144,2,2,1,2025-12-19
2388691,10278,10,2,2,2025-12-19
2388691,12144,1,2,2,2025-12-19
2388691,10278,3,2,1,2025-12-19
2388691,12144,3,2,0,2025-12-19
2388691,10278,13,2,0,2025-12-19
2388691,12144,9,5,2,2025-12-19
2388691,10278,3,5,1,2025-12-19
2388691,12144,4,5,1,2025-12-19
2388691,10278,3,5,2,2025-12-19
2388691,12144,13,5,0,2025-12-19
2388691,10278,6,5,0,2025-12-19
2388714,10567,2,0,0,2025-12-19
2388714,10567,2,0,0,2025-12-19
2388714,13047,1,0,0,2025-12-19
2388714,10567,10,5,1,2025-12-19
2388714,10567,10,5,1,2025-12-19
2388714,13047,2,5,2,2025-12-19
2388714,10567,3,5,2,2025-12-19
2388714,10567,3,5,2,2025-12-19
2388714,13047,1,5,1,2025-12-19
2388714,10567,13,5,0,2025-12-19
2388714,10567,13,5,0,2025-12-19
2388714,13047,3,5,0,2025-12-19
2388714,10567,3,3,1,2025-12-19
2388714,10567,3,3,1,2025-12-19
2388714,13047,9,3,2,2025-12-19
2388714,10567,7,3,2,2025-12-19
2388714,10567,7,3,2,2025-12-19
2388714,13047,4,3,1,2025-12-19
2388714,10567,10,3,0,2025-12-19
2388714,10567,10,3,0,2025-12-19
2388714,13047,13,3,0,2025-12-19
2388714,10567,10,8,1,2025-12-19
2388714,10567,10,8,1,2025-12-19
2388714,13047,2,8,2,2025-12-19
2388714,10567,3,8,2,2025-12-19
2388714,10567,3,8,2,2025-12-19
2388714,13047,0,8,1,2025-12-19
2388714,10567,13,8,0,2025-12-19
2388714,10567,13,8,0,2025-12-19
2388714,13047,2,8,0,2025-12-19
2388690,4869,0,0,0,2025-12-19
2388690,13547,2,0,0,2025-12-19
2388690,4869,7,5,1,2025-12-19
2388690,13547,5,5,2,2025-12-19
2388690,4869,3,5,2,2025-12-19
2388690,13547,8,5,1,2025-12-19
2388690,4869,10,5,0,2025-12-19
2388690,13547,13,5,0,2025-12-19
2388690,4869,6,4,2,2025-12-19
2388690,13547,6,4,1,2025-12-19
2388690,4869,3,4,1,2025-12-19
2388690,13547,7,4,2,2025-12-19
2388690,4869,9,4,0,2025-12-19
2388690,13547,13,4,0,2025-12-19
2388689,12380,2,0,0,2025-12-19
2388689,4991,0,0,0,2025-12-19
2388689,12380,8,4,2,2025-12-19
2388689,4991,4,4,1,2025-12-19
2388689,12380,5,4,1,2025-12-19
2388689,4991,5,4,2,2025-12-19
2388689,12380,13,4,0,2025-12-19
2388689,4991,9,4,0,2025-12-19
2388689,12380,8,8,1,2025-12-19
2388689,4991,4,8,2,2025-12-19
2388689,12380,5,8,2,2025-12-19
2388689,4991,4,8,1,2025-12-19
2388689,12380,13,8,0,2025-12-19
2388689,4991,8,8,0,2025-12-19
2388692,13501,2,0,0,2025-12-19
2388692,13501,6,6,2,2025-12-19
2388692,13501,7,6,1,2025-12-19
2388692,13501,13,6,0,2025-12-19
2388692,13501,10,5,1,2025-12-19
2388692,13501,3,5,2,2025-12-19
2388692,13501,13,5,0,2025-12-19
2388711,10567,13,0,0,2025-12-19
2388711,10567,13,0,0,2025-12-19
2388711,10567,10,3,1,2025-12-19
2388711,10567,10,3,1,2025-12-19
2388711,10567,3,3,2,2025-12-19
2388711,10567,3,3,2,2025-12-19
2388711,10567,13,3,0,2025-12-19
2388711,10567,13,3,0,2025-12-19
2388762,11514,13,0,0,2025-12-19
2388762,11514,10,3,1,2025-12-19
2388762,11514,3,3,2,2025-12-19
2388762,11514,13,3,0,2025-12-19
2388761,11514,13,0,0,2025-12-19
2388761,9881,11,0,0,2025-12-19
2388761,9881,11,0,0,2025-12-19
2388761,11514,5,7,1,2025-12-19
2388761,9881,7,7,2,2025-12-19
2388761,9881,7,7,2,2025-12-19
2388761,11514,8,7,2,2025-12-19
2388761,9881,4,7,1,2025-12-19
2388761,9881,4,7,1,2025-12-19
2388761,11514,13,7,0,2025-12-19
2388761,9881,11,7,0,2025-12-19
2388761,9881,11,7,0,2025-12-19
2388743,13499,2,0,0,2025-12-19
2388743,13414,0,0,0,2025-12-19
2388743,13499,5,2,1,2025-12-19
2388743,13414,7,2,2,2025-12-19
2388743,13499,8,2,2,2025-12-19
2388743,13414,2,2,1,2025-12-19
2388743,13499,13,2,0,2025-12-19
2388743,13414,9,2,0,2025-12-19
2388743,13499,5,4,2,2025-12-19
2388743,13414,7,4,1,2025-12-19
2388743,13499,7,4,1,2025-12-19
2388743,13414,5,4,2,2025-12-19
2388743,13499,16,4,0,2025-12-19
2388743,13414,12,4,0,2025-12-19
2388688,11176,2,0,0,2025-12-18
2388688,13117,1,0,0,2025-12-18
2388688,11176,4,3,2,2025-12-18
2388688,13117,8,3,1,2025-12-18
2388688,11176,1,3,1,2025-12-18
2388688,13117,5,3,2,2025-12-18
2388688,11176,5,3,0,2025-12-18
2388688,13117,13,3,0,2025-12-18
2388688,11176,9,8,1,2025-12-18
2388688,13117,3,8,2,2025-12-18
2388688,11176,4,8,2,2025-12-18
2388688,13117,2,8,1,2025-12-18
2388688,11176,13,8,0,2025-12-18
2388688,13117,5,8,0,2025-12-18
2388688,11176,6,2,2,2025-12-18
2388688,13117,6,2,1,2025-12-18
2388688,11176,7,2,1,2025-12-18
2388688,13117,4,2,2,2025-12-18
2388688,11176,13,2,0,2025-12-18
2388688,13117,10,2,0,2025-12-18
2388687,12087,2,0,0,2025-12-18
2388687,7187,1,0,0,2025-12-18
2388687,12087,5,3,2,2025-12-18
2388687,7187,7,3,1,2025-12-18
2388687,12087,3,3,1,2025-12-18
2388687,7187,6,3,2,2025-12-18
2388687,12087,8,3,0,2025-12-18
2388687,7187,13,3,0,2025-12-18
2388687,12087,6,4,1,2025-12-18
2388687,7187,6,4,2,2025-12-18
2388687,12087,7,4,2,2025-12-18
2388687,7187,5,4,1,2025-12-18
2388687,12087,13,4,0,2025-12-18
2388687,7187,11,4,0,2025-12-18
2388687,12087,7,7,2,2025-12-18
2388687,7187,5,7,1,2025-12-18
2388687,12087,6,7,1,2025-12-18
2388687,7187,2,7,2,2025-12-18
2388687,12087,13,7,0,2025-12-18
2388687,7187,7,7,0,2025-12-18
2388685,13518,2,0,0,2025-12-18
2388685,12889,0,0,0,2025-12-18
2388685,13518,5,2,2,2025-12-18
2388685,12889,7,2,1,2025-12-18
2388685,13518,8,2,1,2025-12-18
2388685,12889,4,2,2,2025-12-18
2388685,13518,13,2,0,2025-12-18
2388685,12889,11,2,0,2025-12-18
2388685,13518,7,6,1,2025-12-18
2388685,12889,5,6,2,2025-12-18
2388685,13518,6,6,2,2025-12-18
2388685,12889,6,6,1,2025-12-18
2388685,13518,13,6,0,2025-12-18
2388685,12889,11,6,0,2025-12-18
2388684,13117,1,0,0,2025-12-18
2388684,13501,2,0,0,2025-12-18
2388684,13117,4,6,1,2025-12-18
2388684,13501,8,6,2,2025-12-18
2388684,13117,8,6,2,2025-12-18
2388684,13501,4,6,1,2025-12-18
2388684,13117,23,6,0,2025-12-18
2388684,13501,25,6,0,2025-12-18
2388684,13117,8,8,2,2025-12-18
2388684,13501,4,8,1,2025-12-18
2388684,13117,5,8,1,2025-12-18
2388684,13501,3,8,2,2025-12-18
2388684,13117,13,8,0,2025-12-18
2388684,13501,7,8,0,2025-12-18
2388684,13117,7,5,1,2025-12-18
2388684,13501,5,5,2,2025-12-18
2388684,13117,3,5,2,2025-12-18
2388684,13501,8,5,1,2025-12-18
2388684,13117,10,5,0,2025-12-18
2388684,13501,13,5,0,2025-12-18
2388509,13470,2,0,0,2025-12-18
2388509,13592,1,0,0,2025-12-18
2388509,13470,7,6,2,2025-12-18
2388509,13592,5,6,1,2025-12-18
2388509,13470,6,6,1,2025-12-18
2388509,13592,6,6,2,2025-12-18
2388509,13470,13,6,0,2025-12-18
2388509,13592,11,6,0,2025-12-18
2388509,13470,4,7,1,2025-12-18
2388509,13592,8,7,2,2025-12-18
2388509,13470,4,7,2,2025-12-18
2388509,13592,5,7,1,2025-12-18
2388509,13470,8,7,0,2025-12-18
2388509,13592,13,7,0,2025-12-18
2388509,13470,3,8,2,2025-12-18
2388509,13592,9,8,1,2025-12-18
2388509,13470,10,8,1,2025-12-18
2388509,13592,1,8,2,2025-12-18
2388509,13470,13,8,0,2025-12-18
2388509,13592,10,8,0,2025-12-18
2388682,10278,2,0,0,2025-12-18
2388682,7187,1,0,0,2025-12-18
2388682,10278,4,4,1,2025-12-18
2388682,7187,8,4,2,2025-12-18
2388682,10278,9,4,2,2025-12-18
2388682,7187,0,4,1,2025-12-18
2388682,10278,13,4,0,2025-12-18
2388682,7187,8,4,0,2025-12-18
2388682,10278,7,3,2,2025-12-18
2388682,7187,5,3,1,2025-12-18
2388682,10278,1,3,1,2025-12-18
2388682,7187,8,3,2,2025-12-18
2388682,10278,8,3,0,2025-12-18
2388682,7187,13,3,0,2025-12-18
2388682,10278,6,7,1,2025-12-18
2388682,7187,6,7,2,2025-12-18
2388682,10278,7,7,2,2025-12-18
2388682,7187,5,7,1,2025-12-18
2388682,10278,13,7,0,2025-12-18
2388682,7187,11,7,0,2025-12-18
2388683,11176,1,0,0,2025-12-18
2388683,11176,2,6,2,2025-12-18
2388683,11176,5,6,1,2025-12-18
2388683,11176,7,6,0,2025-12-18
2388683,11176,9,8,1,2025-12-18
2388683,11176,4,8,2,2025-12-18
2388683,11176,13,8,0,2025-12-18
2388683,11176,4,3,2,2025-12-18
2388683,11176,4,3,1,2025-12-18
2388683,11176,8,3,0,2025-12-18
2388681,12144,2,0,0,2025-12-18
2388681,12087,0,0,0,2025-12-18
2388681,12144,9,5,1,2025-12-18
2388681,12087,3,5,2,2025-12-18
2388681,12144,4,5,2,2025-12-18
2388681,12087,0,5,1,2025-12-18
2388681,12144,13,5,0,2025-12-18
2388681,12087,3,5,0,2025-12-18
2388681,12144,9,4,1,2025-12-18
2388681,12087,3,4,2,2025-12-18
2388681,12144,4,4,2,2025-12-18
2388681,12087,4,4,1,2025-12-18
2388681,12144,13,4,0,2025-12-18
2388681,12087,7,4,0,2025-12-18
2388508,10459,0,0,0,2025-12-18
2388508,13592,2,0,0,2025-12-18
2388508,10459,2,3,2,2025-12-18
2388508,13592,10,3,1,2025-12-18
2388508,10459,8,3,1,2025-12-18
2388508,13592,3,3,2,2025-12-18
2388508,10459,10,3,0,2025-12-18
2388508,13592,13,3,0,2025-12-18
2388508,10459,4,6,2,2025-12-18
2388508,13592,8,6,1,2025-12-18
2388508,10459,1,6,1,2025-12-18
2388508,13592,5,6,2,2025-12-18
2388508,10459,5,6,0,2025-12-18
2388508,13592,13,6,0,2025-12-18
2388677,4991,2,0,0,2025-12-18
2388677,12889,1,0,0,2025-12-18
2388677,4991,5,4,1,2025-12-18
2388677,12889,7,4,2,2025-12-18
2388677,4991,7,4,2,2025-12-18
2388677,12889,5,4,1,2025-12-18
2388677,4991,13,4,0,2025-12-18
2388677,12889,16,4,0,2025-12-18
2388677,4991,10,8,2,2025-12-18
2388677,12889,2,8,1,2025-12-18
2388677,4991,3,8,1,2025-12-18
2388677,12889,4,8,2,2025-12-18
2388677,4991,13,8,0,2025-12-18
2388677,12889,6,8,0,2025-12-18
2388677,4991,9,7,1,2025-12-18
2388677,12889,3,7,2,2025-12-18
2388677,4991,4,7,2,2025-12-18
2388677,12889,5,7,1,2025-12-18
2388677,4991,13,7,0,2025-12-18
2388677,12889,8,7,0,2025-12-18
2388679,4869,2,0,0,2025-12-18
2388679,12510,0,0,0,2025-12-18
2388679,4869,6,3,1,2025-12-18
2388679,12510,6,3,2,2025-12-18
2388679,4869,7,3,2,2025-12-18
2388679,12510,5,3,1,2025-12-18
2388679,4869,13,3,0,2025-12-18
2388679,12510,11,3,0,2025-12-18
2388679,4869,9,4,2,2025-12-18
2388679,12510,3,4,1,2025-12-18
2388679,4869,4,4,1,2025-12-18
2388679,12510,0,4,2,2025-12-18
2388679,4869,13,4,0,2025-12-18
2388679,12510,3,4,0,2025-12-18
2388680,13547,2,0,0,2025-12-18
2388680,13233,0,0,0,2025-12-18
2388680,13547,7,7,1,2025-12-18
2388680,13233,5,7,2,2025-12-18
2388680,13547,6,7,2,2025-12-18
2388680,13233,2,7,1,2025-12-18
2388680,13547,13,7,0,2025-12-18
2388680,13233,7,7,0,2025-12-18
2388680,13547,8,6,2,2025-12-18
2388680,13233,4,6,1,2025-12-18
2388680,13547,5,6,1,2025-12-18
2388680,13233,1,6,2,2025-12-18
2388680,13547,13,6,0,2025-12-18
2388680,13233,5,6,0,2025-12-18
2388678,12380,2,0,0,2025-12-18
2388678,13518,0,0,0,2025-12-18
2388678,12380,8,3,1,2025-12-18
2388678,13518,4,3,2,2025-12-18
2388678,12380,5,3,2,2025-12-18
2388678,13518,4,3,1,2025-12-18
2388678,12380,13,3,0,2025-12-18
2388678,13518,8,3,0,2025-12-18
2388678,12380,10,4,2,2025-12-18
2388678,13518,2,4,1,2025-12-18
2388678,12380,3,4,1,2025-12-18
2388678,13518,0,4,2,2025-12-18
2388678,12380,13,4,0,2025-12-18
2388678,13518,2,4,0,2025-12-18
2388759,10245,13,0,0,2025-12-18
2388759,10245,11,3,1,2025-12-18
2388759,10245,2,3,2,2025-12-18
2388759,10245,13,3,0,2025-12-18
2388507,13470,2,0,0,2025-12-18
2388507,12960,0,0,0,2025-12-18
2388507,13470,6,3,1,2025-12-18
2388507,12960,6,3,2,2025-12-18
2388507,13470,7,3,2,2025-12-18
2388507,12960,3,3,1,2025-12-18
2388507,13470,13,3,0,2025-12-18
2388507,12960,9,3,0,2025-12-18
2388507,13470,5,6,2,2025-12-18
2388507,12960,7,6,1,2025-12-18
2388507,13470,8,6,1,2025-12-18
2388507,12960,2,6,2,2025-12-18
2388507,13470,13,6,0,2025-12-18
2388507,12960,9,6,0,2025-12-18
2388758,10245,16,0,0,2025-12-18
2388758,12097,19,0,0,2025-12-18
2388758,10245,5,3,1,2025-12-18
2388758,12097,7,3,2,2025-12-18
2388758,10245,7,3,2,2025-12-18
2388758,12097,5,3,1,2025-12-18
2388758,10245,16,3,0,2025-12-18
2388758,12097,19,3,0,2025-12-18
2388756,8840,11,0,0,2025-12-18
2388756,8840,7,3,2,2025-12-18
2388756,8840,4,3,1,2025-12-18
2388756,8840,11,3,0,2025-12-18
2388755,8840,13,0,0,2025-12-18
2388755,8840,10,5,1,2025-12-18
2388755,8840,3,5,2,2025-12-18
2388755,8840,13,5,0,2025-12-18
2388506,12604,1,0,0,2025-12-17
2388506,13592,2,0,0,2025-12-17
2388506,12604,2,4,1,2025-12-17
2388506,13592,10,4,2,2025-12-17
2388506,12604,9,4,2,2025-12-17
2388506,13592,3,4,1,2025-12-17
2388506,12604,11,4,0,2025-12-17
2388506,13592,13,4,0,2025-12-17
2388506,12604,4,2,2,2025-12-17
2388506,13592,8,2,1,2025-12-17
2388506,12604,8,2,1,2025-12-17
2388506,13592,4,2,2,2025-12-17
2388506,12604,16,2,0,2025-12-17
2388506,13592,13,2,0,2025-12-17
2388506,12604,6,6,2,2025-12-17
2388506,13592,6,6,1,2025-12-17
2388506,12604,6,6,1,2025-12-17
2388506,13592,6,6,2,2025-12-17
2388506,12604,15,6,0,2025-12-17
2388506,13592,19,6,0,2025-12-17
2388674,12510,2,0,0,2025-12-17
2388674,13012,1,0,0,2025-12-17
2388674,12510,7,6,1,2025-12-17
2388674,13012,5,6,2,2025-12-17
2388674,12510,6,6,2,2025-12-17
2388674,13012,3,6,1,2025-12-17
2388674,12510,13,6,0,2025-12-17
2388674,13012,8,6,0,2025-12-17
2388674,12510,6,3,2,2025-12-17
2388674,13012,6,3,1,2025-12-17
2388674,12510,2,3,1,2025-12-17
2388674,13012,7,3,2,2025-12-17
2388674,12510,8,3,0,2025-12-17
2388674,13012,13,3,0,2025-12-17
2388674,12510,9,4,1,2025-12-17
2388674,13012,3,4,2,2025-12-17
2388674,12510,4,4,2,2025-12-17
2388674,13012,4,4,1,2025-12-17
2388674,12510,13,4,0,2025-12-17
2388674,13012,7,4,0,2025-12-17
2388675,13501,2,0,0,2025-12-17
2388675,13466,0,0,0,2025-12-17
2388675,13466,0,0,0,2025-12-17
2388675,13501,6,8,1,2025-12-17
2388675,13466,6,8,2,2025-12-17
2388675,13466,6,8,2,2025-12-17
2388675,13501,7,8,2,2025-12-17
2388675,13466,5,8,1,2025-12-17
2388675,13466,5,8,1,2025-12-17
2388675,13501,13,8,0,2025-12-17
2388675,13466,11,8,0,2025-12-17
2388675,13466,11,8,0,2025-12-17
2388675,13501,6,6,2,2025-12-17
2388675,13466,6,6,1,2025-12-17
2388675,13466,6,6,1,2025-12-17
2388675,13501,7,6,1,2025-12-17
2388675,13466,3,6,2,2025-12-17
2388675,13466,3,6,2,2025-12-17
2388675,13501,13,6,0,2025-12-17
2388675,13466,9,6,0,2025-12-17
2388675,13466,9,6,0,2025-12-17
2388505,12380,1,0,0,2025-12-17
2388505,12960,2,0,0,2025-12-17
2388505,12380,5,3,1,2025-12-17
2388505,12960,7,3,2,2025-12-17
2388505,12380,6,3,2,2025-12-17
2388505,12960,6,3,1,2025-12-17
2388505,12380,11,3,0,2025-12-17
2388505,12960,13,3,0,2025-12-17
2388505,12380,5,4,2,2025-12-17
2388505,12960,7,4,1,2025-12-17
2388505,12380,8,4,1,2025-12-17
2388505,12960,3,4,2,2025-12-17
2388505,12380,13,4,0,2025-12-17
2388505,12960,10,4,0,2025-12-17
2388505,12380,6,8,1,2025-12-17
2388505,12960,6,8,2,2025-12-17
2388505,12380,1,8,2,2025-12-17
2388505,12960,7,8,1,2025-12-17
2388505,12380,7,8,0,2025-12-17
2388505,12960,13,8,0,2025-12-17
2388671,10823,0,0,0,2025-12-17
2388671,13466,2,0,0,2025-12-17
2388671,13466,2,0,0,2025-12-17
2388671,10823,7,5,1,2025-12-17
2388671,13466,5,5,2,2025-12-17
2388671,13466,5,5,2,2025-12-17
2388671,10823,2,5,2,2025-12-17
2388671,13466,8,5,1,2025-12-17
2388671,13466,8,5,1,2025-12-17
2388671,10823,9,5,0,2025-12-17
2388671,13466,13,5,0,2025-12-17
2388671,13466,13,5,0,2025-12-17
2388671,10823,4,2,2,2025-12-17
2388671,13466,8,2,1,2025-12-17
2388671,13466,8,2,1,2025-12-17
2388671,10823,1,2,1,2025-12-17
2388671,13466,5,2,2,2025-12-17
2388671,13466,5,2,2,2025-12-17
2388671,10823,5,2,0,2025-12-17
2388671,13466,13,2,0,2025-12-17
2388671,13466,13,2,0,2025-12-17
2388504,11737,1,0,0,2025-12-17
2388504,13470,2,0,0,2025-12-17
2388504,11737,4,6,1,2025-12-17
2388504,13470,8,6,2,2025-12-17
2388504,11737,7,6,2,2025-12-17
2388504,13470,5,6,1,2025-12-17
2388504,11737,11,6,0,2025-12-17
2388504,13470,13,6,0,2025-12-17
2388504,11737,5,7,2,2025-12-17
2388504,13470,7,7,1,2025-12-17
2388504,11737,8,7,1,2025-12-17
2388504,13470,1,7,2,2025-12-17
2388504,11737,13,7,0,2025-12-17
2388504,13470,8,7,0,2025-12-17
2388504,11737,3,4,1,2025-12-17
2388504,13470,9,4,2,2025-12-17
2388504,11737,0,4,2,2025-12-17
2388504,13470,4,4,1,2025-12-17
2388504,11737,3,4,0,2025-12-17
2388504,13470,13,4,0,2025-12-17
2388667,13501,2,0,0,2025-12-17
2388667,11176,13,0,0,2025-12-17
2388667,13501,2,5,2,2025-12-17
2388667,11176,10,5,1,2025-12-17
2388667,13501,0,5,1,2025-12-17
2388667,11176,3,5,2,2025-12-17
2388667,13501,2,5,0,2025-12-17
2388667,11176,13,5,0,2025-12-17
2388666,13233,13,0,0,2025-12-17
2388666,12510,7,0,0,2025-12-17
2388666,13233,8,8,2,2025-12-17
2388666,12510,4,8,1,2025-12-17
2388666,13233,5,8,1,2025-12-17
2388666,12510,3,8,2,2025-12-17
2388666,13233,13,8,0,2025-12-17
2388666,12510,7,8,0,2025-12-17
2388668,12087,13,0,0,2025-12-17
2388668,13571,9,0,0,2025-12-17
